name,is_closed,url,review_count,categories,rating,latitude,longitude,price,address1,city,country,state,distance,price_numeric
Casa do Camarão,False,https://www.yelp.com/biz/casa-do-camar%C3%A3o-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Seafood,4.5,-30.0281306,-51.1695928,$$$,"Av. Nilo Peçanha, 2280",Porto Alegre,BR,RS,3610.04,3.0
Mundo à Rolê,False,https://www.yelp.com/biz/mundo-%C3%A0-rol%C3%AA-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-30.0358582,-51.2042847,$,"Rua Mariante, 931",Porto Alegre,BR,RS,412.59,1.0
Léo Pastel,False,https://www.yelp.com/biz/l%C3%A9o-pastel-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Brazilian Empanadas,4.0,-30.0312687,-51.2243052,,"Av. Sen. Salgado Filho, 350",Porto Alegre,BR,RS,2144.17,
Maomé,False,https://www.yelp.com/biz/maom%C3%A9-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,11,"Bakeries, Candy Stores, Cafes",5.0,-30.0365772,-51.2103119,$$$,"Av. José Bonifácio, 655",Porto Alegre,BR,RS,711.2,3.0
Dado Bier,False,https://www.yelp.com/biz/dado-bier-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,"Brazilian, Buffets, Beer Bar",4.5,-30.021818,-51.162582,$$$,"Av. Túlio de Rose, 80",Porto Alegre,BR,RS,4512.57,3.0
Tutto Riso,False,https://www.yelp.com/biz/tutto-riso-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Brazilian,4.0,-30.0231915,-51.2031898,$$$,"R. Dinarte Ribeiro, 116",Porto Alegre,BR,RS,1854.5,3.0
Dona Zefinha,False,https://www.yelp.com/biz/dona-zefinha-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,9,"Bars, Northeastern Brazilian",4.5,-30.0390625,-51.2202454,$$$,"R. General Lima e Silva, 776",Porto Alegre,BR,RS,1451.67,3.0
Mokai,False,https://www.yelp.com/biz/mokai-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Japanese, Sushi Bars, Seafood",4.0,-29.995416,-51.187399,,"Av. dos Estados, 111",Porto Alegre,BR,RS,5217.47,
Mao Sut,False,https://www.yelp.com/biz/mao-sut-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Cocktail Bars, Thai",4.0,-30.0308895,-51.2083054,$$$,"Rua Ramiro Barcelos, 1374",Porto Alegre,BR,RS,1050.39,3.0
Bier Keller,False,https://www.yelp.com/biz/bier-keller-porto-alegre-rs?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Brasseries, Bars",5.0,-30.0410417,-51.1836132,$$$,"Rua João Abott, 596",Porto Alegre,BR,RS,2017.08,3.0
Shanghai,False,https://www.yelp.com/biz/shanghai-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Chinese,4.0,-30.0389404,-51.2020912,$,"Av. Protásio Alves, 623",Porto Alegre,BR,RS,249.19,1.0
Churrascaria Garcias,False,https://www.yelp.com/biz/churrascaria-garcias-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Steakhouses, Buffets",4.0,-30.044102,-51.227415,$,"Av. Praia de Belas, 618",Porto Alegre,BR,RS,2251.22,1.0
El Farol,False,https://www.yelp.com/biz/el-farol-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Dive Bars, Argentine",3.5,-30.0352364,-51.2043076,$$,"Rua Mariante, 855",Porto Alegre,BR,RS,486.54,2.0
Armazém do Sabor,False,https://www.yelp.com/biz/armaz%C3%A9m-do-sabor-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Buffets,3.5,-30.0291862,-51.2166481,$$,"Av. Independência, 488",Porto Alegre,BR,RS,1669.52,2.0
Daimu Cozinha Japonesa,False,https://www.yelp.com/biz/daimu-cozinha-japonesa-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,9,Japanese,4.5,-30.02382,-51.202837,$$$,"R. Dinarte Ribeiro, 169",Porto Alegre,BR,RS,1798.95,3.0
Restaurante Santa Felicidade,False,https://www.yelp.com/biz/restaurante-santa-felicidade-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Restaurants,4.5,-30.033535,-51.2146721,$$,R. Santo Antônio 911,Porto Alegre,BR,RS,1196.72,2.0
Bistrô Mosaico de Panelas,False,https://www.yelp.com/biz/bistr%C3%B4-mosaico-de-panelas-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Bistros, Brazilian",5.0,-30.0406704,-51.2189865,$$,"Rua Lopo Gonçalves, 176",Porto Alegre,BR,RS,1411.3,2.0
Galeto Caxias,False,https://www.yelp.com/biz/galeto-caxias-cassino?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-32.0341148,-52.0956841,,R. Airton Porto Alegre 351,Porto Alegre,BR,RS,551.57,
Pépe Laytano,False,https://www.yelp.com/biz/p%C3%A9pe-laytano-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Mediterranean,4.0,-30.0387688,-51.187458,$$$,"Av.  Ijuí, 568",Porto Alegre,BR,RS,1636.81,3.0
Saúde no Copo,False,https://www.yelp.com/biz/sa%C3%BAde-no-copo-porto-alegre-10?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Diners, Juice Bars & Smoothies, Salad",4.0,-30.029583,-51.2230835,$,"R. Senhor dos Passos, 280",Porto Alegre,BR,RS,2131.09,1.0
Estrela do Porto,False,https://www.yelp.com/biz/estrela-do-porto-porto-alegre-3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Steakhouses, Brazilian",4.0,-30.0326881,-51.226326,$$,"R. Jerônimo Coelho, 285",Porto Alegre,BR,RS,2267.32,2.0
Taverne Le Chat Noir,False,https://www.yelp.com/biz/taverne-le-chat-noir-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,"French, Gastropubs",4.0,-30.046257,-51.2250023,$$,R. Coronel André Belo 433,Porto Alegre,BR,RS,2094.02,2.0
La Rouge,False,https://www.yelp.com/biz/la-rouge-porto-alegre-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Vegetarian, Bistros",5.0,-30.028698,-51.1931801,$$,"Av. Mariland, 1587",Porto Alegre,BR,RS,1630.05,2.0
Floriano Spiess,False,https://www.yelp.com/biz/floriano-spiess-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Brazilian,4.5,-30.027298,-51.1789169,$$$$,"Praça Japão, 155",Porto Alegre,BR,RS,2861.77,4.0
Village Grill,False,https://www.yelp.com/biz/village-grill-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-30.0394173,-51.1971054,$,Av. Neusa Goulart Brizola 100,Porto Alegre,BR,RS,731.15,1.0
O Porto Pizzas e Pastéis,False,https://www.yelp.com/biz/o-porto-pizzas-e-past%C3%A9is-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Pizza, Diners",4.0,-30.0336609,-51.2247429,,"R. Desembargador André da Rocha, 187, Centro",Porto Alegre,BR,RS,2067.45,
Due Passi,False,https://www.yelp.com/biz/due-passi-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Italian,4.0,-30.0315247,-51.2116814,$,"R. Vasco da Gama, 56",Porto Alegre,BR,RS,1151.15,1.0
Puppi Baggio,False,https://www.yelp.com/biz/puppi-baggio-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,"Italian, Pizza",4.5,-30.0238934,-51.2025185,$$$,"R. Dinarte Ribeiro, 155",Porto Alegre,BR,RS,1798.98,3.0
Bar do Beto,False,https://www.yelp.com/biz/bar-do-beto-porto-alegre-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Brazilian, Bars",4.0,-30.0361786,-51.2232552,$$,"R. Sarmento Leite, 811",Porto Alegre,BR,RS,1834.53,2.0
Via Imperatore,False,https://www.yelp.com/biz/via-imperatore-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,"Italian, Rodizios, Buffets",4.5,-30.0392628,-51.2247086,$$,"R. da República, 509",Porto Alegre,BR,RS,1944.41,2.0
Lancheria do Parque,False,https://www.yelp.com/biz/lancheria-do-parque-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,21,"Sandwiches, Diners, Juice Bars & Smoothies",4.5,-30.035162,-51.2115211,$,"Av. Oswaldo Aranha, 1086",Porto Alegre,BR,RS,866.24,1.0
Peppo Cucina,False,https://www.yelp.com/biz/peppo-cucina-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,5,Italian,3.5,-30.0297756,-51.2041321,$$$$,"R. Dona Laura, 161",Porto Alegre,BR,RS,1120.31,4.0
Palacio do Buffet,False,https://www.yelp.com/biz/palacio-do-buffet-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Buffets,4.5,-30.0281258,-51.2305794,$,"R. General Câmara, 78 - 1",Porto Alegre,BR,RS,2821.9,1.0
Churrascaria Boi Que Berra,False,https://www.yelp.com/biz/churrascaria-boi-que-berra-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Steakhouses,3.0,-30.0423355,-51.2007141,,R. Felipe de Oliveira 126,Porto Alegre,BR,RS,283.48,
Machry,False,https://www.yelp.com/biz/machry-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Bistros,4.5,-30.1124916,-51.2568588,$$$,R. Doutor Armando Barbedo 257,Porto Alegre,BR,RS,9515.75,3.0
Casa DiPaolo,False,https://www.yelp.com/biz/casa-dipaolo-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Italian,4.5,-29.9975943,-51.1885952,$$$,"R. Edu Chaves, 102",Porto Alegre,BR,RS,4951.37,3.0
Villa Amalfi Pizza e Pasta,False,https://www.yelp.com/biz/villa-amalfi-pizza-e-pasta-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Pizza,4.0,-30.0382977,-51.2018929,$$,R. Dona Leonor 49,Porto Alegre,BR,RS,300.94,2.0
Priscilla's Bakery,False,https://www.yelp.com/biz/priscillas-bakery-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Breakfast & Brunch,3.5,-30.0321791307569,-51.2069144337276,$$,Rua Vasco da Gama 514,Porto Alegre,BR,RS,892.13,2.0
Il Giardinetto,False,https://www.yelp.com/biz/il-giardinetto-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,"Pizza, Italian",4.5,-30.0386543,-51.178772,,"Av. Palmeira, 246",Porto Alegre,BR,RS,2463.9,
Parangolé,False,https://www.yelp.com/biz/parangol%C3%A9-porto-alegre-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Pubs, Gastropubs",4.0,-30.0361576,-51.2240105,$$,"R. General Lima e Silva, 240",Porto Alegre,BR,RS,1947.67,2.0
Restaurante Sevilla Garden,False,https://www.yelp.com/biz/restaurante-sevilla-garden-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Latin American,4.5,-30.0222111,-51.1952248,,"R. 24 de Outubro, 1344",Porto Alegre,BR,RS,2158.22,
Famiglia Facin,False,https://www.yelp.com/biz/famiglia-facin-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,Italian,4.0,-30.0255413,-51.2123985,$$,"Av. Cristovão Colombo, 545",Porto Alegre,BR,RS,1679.72,2.0
Cuca Haus,False,https://www.yelp.com/biz/cuca-haus-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,"German, Breweries",4.0,-30.052496,-51.2012672,$$,"Rua São Luis, 1101",Porto Alegre,BR,RS,1422.67,2.0
Casa do Pão de Queijo,False,https://www.yelp.com/biz/casa-do-p%C3%A3o-de-queijo-porto-alegre-6?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Diners, Brazilian",4.0,-30.0287876,-51.2248535,$,"Av. Otávio Rocha, 171 - Centro Histórico",Porto Alegre,BR,RS,2321.47,1.0
Forneria Gaúcha - Pizzas e Pastas,False,https://www.yelp.com/biz/forneria-ga%C3%BAcha-pizzas-e-pastas-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,8,"Italian, Pizza",4.0,-30.0613559,-51.2250855,$$,Rua Barão do Guaíba 679,Porto Alegre,BR,RS,3096.72,2.0
Pink Velvet Bakery,False,https://www.yelp.com/biz/pink-velvet-bakery-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,"Candy Stores, Cafes, Delicatessen",4.0,-30.0392723,-51.2127914,$$,"Av. Venâncio Aires, 757",Porto Alegre,BR,RS,807.15,2.0
Gambrinus,False,https://www.yelp.com/biz/gambrinus-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Brazilian, Dive Bars, Gastropubs",4.0,-30.0277469056457,-51.228316459601,$$$,"Mercado Público, 85",Porto Alegre,BR,RS,2660.73,3.0
Buena Onda Bistrô,False,https://www.yelp.com/biz/buena-onda-bistr%C3%B4-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Bistros, Vegetarian",5.0,-30.0359783,-51.2081795,,"R. Ramiro Barcelos, 1924",Porto Alegre,BR,RS,557.93,
Tudo Pelo Social,False,https://www.yelp.com/biz/tudo-pelo-social-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,16,"Latin American, Brazilian",4.5,-30.0408202,-51.22531,$,"R. João Alfredo, 448",Porto Alegre,BR,RS,2002.8,1.0
Casa Oriental,False,https://www.yelp.com/biz/casa-oriental-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Chinese,4.0,-30.0295258,-51.2099609,$,"R. Felipe Camarão, 61",Porto Alegre,BR,RS,1249.11,1.0
Casa do Marquês Grill,False,https://www.yelp.com/biz/casa-do-marqu%C3%AAs-grill-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Buffets, Steakhouses",4.5,-30.0324593,-51.1790352,$$$,"Avenida Carlos Gomes, 1249",Porto Alegre,BR,RS,2522.94,3.0
Caminito,False,https://www.yelp.com/biz/caminito-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Argentine, Brazilian",4.5,-30.0244217,-51.2029037,,"R. Padre Chagas, 318",Porto Alegre,BR,RS,1748.54,
Barcelos Gastronomia,False,https://www.yelp.com/biz/barcelos-gastronomia-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Buffets, Salad, Seafood",4.5,-30.0503178,-51.2261467,$,"Av. Bastian, 178",Porto Alegre,BR,RS,2371.6,1.0
La Chiviteria,False,https://www.yelp.com/biz/la-chiviteria-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,4.0,-30.0199337,-51.1520996,$$,"Avenida do Forte, 1088 - Vila Ipiranga",Porto Alegre,BR,RS,5536.87,2.0
Pueblo Casa Mexicana,False,https://www.yelp.com/biz/pueblo-casa-mexicana-porto-alegre-3?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,10,Mexican,4.0,-30.0423514430915,-51.1857411125425,$$,"Av. Ijuí, 147",Porto Alegre,BR,RS,1828.36,2.0
Lubnnan,False,https://www.yelp.com/biz/lubnnan-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,Arabic,4.5,-30.02455,-51.21093,$$,"Av. Cristóvão Colombo, 727",Porto Alegre,BR,RS,1814.95,2.0
Casa Alemã,False,https://www.yelp.com/biz/casa-alem%C3%A3-aracaju-5?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Cafes,3.0,-10.9442,-37.0602,,Rua Antônio Conde Dias,Aracaju,BR,SE,8334.38,
Restaurante Comida da Pretta,False,https://www.yelp.com/biz/restaurante-comida-da-pretta-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Restaurants,5.0,-30.0177479,-51.159214,,Rua Sapé 424,Porto Alegre,BR,RS,4988.44,
Sakura,False,https://www.yelp.com/biz/sakura-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Japanese, Sushi Bars",4.5,-30.0176067,-51.187809,$$$,"Av. Cristóvão Colombo, 3237",Porto Alegre,BR,RS,2942.58,3.0
Cumbuca Bistrô,False,https://www.yelp.com/biz/cumbuca-bistr%C3%B4-porto-alegre-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,4,"Bistros, Cafes, Italian",4.5,-30.0343723,-51.2098732,,"Rua Felipe Camarão, 594",Porto Alegre,BR,RS,768.54,
Restaurante Equilibrium,False,https://www.yelp.com/biz/restaurante-equilibrium-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,6,Buffets,4.5,-30.03674,-51.2095976,$,"Av. Osvaldo Aranha, 1265",Porto Alegre,BR,RS,777.07,1.0
Anita,False,https://www.yelp.com/biz/anita-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Buffets, Venues & Event Spaces",4.5,-30.0255718,-51.1831207,$,"Anita Garibaldi, 1246",Porto Alegre,BR,RS,2588.07,1.0
Taberna do Gato,False,https://www.yelp.com/biz/taberna-do-gato-canoas?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Halal,5.0,-29.9195643,-51.1853229,,Rua Doutor Barcelos 921,Porto Alegre,BR,RS,13511.48,
Pizzaria Nono Ludovico,False,https://www.yelp.com/biz/pizzaria-nono-ludovico-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,16,Italian,4.5,-30.0387456,-51.1884338,$$$,Avenida Lavras 328,Porto Alegre,BR,RS,1554.9,3.0
Olivos 657,False,https://www.yelp.com/biz/olivos-657-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,7,"Wine Bars, Gastropubs",4.5,-30.040245426944,-51.2257812928127,$$,"R. da República, 657",Porto Alegre,BR,RS,2046.03,2.0
Bate Panela Restaurante,False,https://www.yelp.com/biz/bate-panela-restaurante-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,Brazilian,4.0,-30.0293121,-51.1997337,$,"Rua Dona Laura, 570",Porto Alegre,BR,RS,1276.16,1.0
L'Atelier des Mots,False,https://www.yelp.com/biz/l-atelier-des-mots-porto-alegre?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,1,"Cafes, French, Language Schools",5.0,-30.03444,-51.23959,$,"R. General Salustiano, 290",Porto Alegre,BR,RS,3429.61,1.0
Viena Café,False,https://www.yelp.com/biz/viena-caf%C3%A9-porto-alegre-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,3,"Coffee & Tea, Breakfast & Brunch",3.5,-30.0360546,-51.209877,,"Rua Felipe Camarao, 745",Porto Alegre,BR,RS,669.01,
Restaurante Marco's,False,https://www.yelp.com/biz/restaurante-marcos-porto-alegre-2?adjust_creative=CBM7ZjWiczNoE0SNVf88LA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=CBM7ZjWiczNoE0SNVf88LA,2,Seafood,4.0,-30.0255413,-51.2123985,$$$$,Av. Cristóvão Colombo 545 lj 2B,Porto Alegre,BR,RS,1785.36,4.0
